,CNation,CCity,Long,Lat,Potential,Wages,Potential_Mean,Wages_Mean,Name,CName,Img_Link,Ability,Age,Foot,Position,Caps_Goals,Length,Weight,Nation
6094,Turkey,Antalya,30.6954846,36.9009641,63.0,5030.0,66.57402597402597,15953.35064935065,Efkan Bekiroglu,Alanyaspor,https://img.fminside.net/facesfm22/91180065.png,58.0,25.0,Right,Midfield,0 / 0,185,84,Germany
6095,Turkey,İstanbul,28.9662187,41.0091982,80.0,7500.0,66.57402597402597,15953.35064935065,Ahmed Kutucu,İstanbul Başakşehir,https://img.fminside.net/facesfm22/91177154.png,58.0,21.0,Right,Striker,2 / 0,181,76,Turkey
6096,Norway,Trondheim,10.3951929,63.4305658,80.0,2390.0,63.202312138728324,1663.8150289017342,Noah Jean Holm,Rosenborg,https://img.fminside.net/facesfm22/91176250.png,58.0,20.0,Right,Striker,0 / 0,186,87,Norway
6097,Cyprus,Limassol,33.0332657,34.6852901,60.0,5440.0,62.80555555555556,3157.9166666666665,Christos Albanis,Apollon Limassol,https://img.fminside.net/facesfm22/91155708.png,58.0,26.0,Right,Striker,0 / 0,184,80,Greece
6098,Hungary,Székesfehérvár,18.410811,47.1910169,62.0,2870.0,63.96363636363636,3122.3636363636365,Palkó Dárdai,Videoton FC,https://img.fminside.net/facesfm22/91153905.png,58.0,22.0,Left,Striker,0 / 0,175,63,Germany
6099,Germany,Kiel,10.135555,54.3227085,65.0,4800.0,68.02046783625731,22653.040935672514,Fabian Reese,Holstein Kiel,https://img.fminside.net/facesfm22/91140089.png,58.0,23.0,Right,Striker,0 / 0,187,80,Germany
6100,Germany,Aue,12.708984078483024,50.599558900000005,60.0,5280.0,68.02046783625731,22653.040935672514,Malcolm Cacutalua,Erzgebirge Aue,https://img.fminside.net/facesfm22/91137371.png,58.0,26.0,Right,Midfield,0 / 0,188,80,Germany
6101,Germany,Karlsruhe,8.4034195,49.0068705,59.0,6000.0,68.02046783625731,22653.040935672514,Fabian Schleusener,Karlsruher SC,https://img.fminside.net/facesfm22/91135538.png,58.0,29.0,Right,Striker,0 / 0,186,81,Germany
6102,Germany,Stuttgart,9.1800132,48.7784485,61.0,4830.0,68.02046783625731,22653.040935672514,Hamadi Al Ghaddioui,VfB Stuttgart,https://img.fminside.net/facesfm22/91108273.png,58.0,30.0,Right,Striker,0 / 0,190,90,Morocco
6103,Turkey,İstanbul,28.9662187,41.0091982,68.0,15090.0,66.57402597402597,15953.35064935065,Tolga Cigerci,İstanbul Başakşehir,https://img.fminside.net/facesfm22/91107170.png,58.0,29.0,Right,Midfield,3 / 0,185,75,Turkey
6104,Greece,Lamia,22.4341691,38.9004584,63.0,1940.0,64.96644295302013,9468.053691275169,Vladimir Golemic,Lamia,https://img.fminside.net/facesfm22/91100148.png,58.0,29.0,Right,Defenders,0 / 0,192,83,Serbia
6105,Germany,Rostock,12.1286127,54.0924445,65.0,4600.0,68.02046783625731,22653.040935672514,Hanno Behrens,Hansa Rostock,https://img.fminside.net/facesfm22/91018466.png,58.0,31.0,Right,Midfield,0 / 0,188,82,Germany
6106,Chile,Macul,-70.59973215756841,-33.49194265,62.0,4960.0,64.38853503184713,2759.808917197452,Christian Santos,Colo-Colo,https://img.fminside.net/facesfm22/91017878.png,58.0,33.0,Left,Striker,12 / 1,183,75,Venezuela
6107,Israel,Jerusalem,35.21198075969497,31.79592425,68.0,3130.0,64.78,5889.4,Josua Mejías,Beitar Jerusalem,https://img.fminside.net/facesfm22/86048051.png,58.0,23.0,Right,Defenders,0 / 0,185,78,Venezuela
6108,Turkey,Kocaeli,29.9262644,40.7632288,63.0,8210.0,66.57402597402597,15953.35064935065,Bryan Cabezas,Kocaelispor,https://img.fminside.net/facesfm22/86047513.png,58.0,24.0,Right,Striker,1 / 0,182,72,Ecuador
6109,Mexico,Tijuana,-116.964662,32.5010188,66.0,7130.0,67.5922746781116,8897.639484978541,Érick Castillo,Xolos Tijuana,https://img.fminside.net/facesfm22/86034452.png,58.0,26.0,Right,Striker,4 / 1,177,69,Ecuador
6110,United States,Nashville (TN),-86.7742984,36.1622767,60.0,9200.0,64.87586206896552,10691.241379310344,Jhonder Cádiz,Nashville,https://img.fminside.net/facesfm22/86027648.png,58.0,25.0,Right,Striker,4 / 0,190,85,Venezuela
6111,Colombia,Barranquilla,-74.8013085,10.9799669,63.0,4100.0,64.29281767955801,4448.839779005525,Cariaco González,Junior FC,https://img.fminside.net/facesfm22/86016728.png,58.0,30.0,Right,Striker,7 / 0,170,66,Venezuela
6112,Turkey,İstanbul,28.9662187,41.0091982,63.0,8000.0,66.57402597402597,15953.35064935065,Del Valle,Ümraniyespor,https://img.fminside.net/facesfm22/86005931.png,58.0,31.0,Right,Striker,14 / 0,177,74,Venezuela
6113,Venezuela,San Cristóbal,-70.2076771,18.5200904,63.0,970.0,63.666666666666664,950.0,Francisco Flores,Deportivo Táchira,https://img.fminside.net/facesfm22/86000708.png,58.0,31.0,Right,Midfield,27 / 1,181,88,Venezuela
6114,Portugal,Guimarães,-8.2955712,41.4417677,67.0,2770.0,66.94324324324324,6634.8378378378375,Nicolas Janvier,Vitória de Guimarães,https://img.fminside.net/facesfm22/85145182.png,58.0,22.0,Right,Midfield,0 / 0,172,75,France
6115,France,Valenciennes,3.5234846,50.3579317,60.0,5130.0,68.49810606060606,24544.280303030304,Maxime Spano,Valenciennes FC,https://img.fminside.net/facesfm22/85142806.png,58.0,26.0,Right,Defenders,0 / 0,184,81,France
6116,Turkey,İstanbul,28.9662187,41.0091982,63.0,8000.0,66.57402597402597,15953.35064935065,Yacine Bammou,Ümraniyespor,https://img.fminside.net/facesfm22/85141621.png,58.0,29.0,Right,Striker,6 / 1,189,79,Morocco
6117,Portugal,Guimarães,-8.2955712,41.4417677,64.0,2720.0,66.94324324324324,6634.8378378378375,Denis-Will Poha,Vitória de Guimarães,https://img.fminside.net/facesfm22/85140193.png,58.0,24.0,Right,Midfield,0 / 0,173,72,France
6118,Turkey,Giresun,38.5172032,40.6531617,66.0,32060.0,66.57402597402597,15953.35064935065,Fousseni Diabaté,Giresunspor,https://img.fminside.net/facesfm22/85121414.png,58.0,25.0,Left,Striker,0 / 0,175,65,Mali
6119,Switzerland,Lausanne,6.6327025,46.5218269,64.0,3780.0,65.50887573964496,6619.408284023669,Fouad Chafik,Lausanne-Sport,https://img.fminside.net/facesfm22/85116902.png,58.0,34.0,Right,Midfield,12 / 0,182,72,Morocco
6120,Italy,Brescia,10.4258729694612,45.77958045,62.0,5340.0,69.73652694610779,26731.221556886227,Florian Ayé,Brescia,https://img.fminside.net/facesfm22/85116733.png,58.0,24.0,Right,Striker,0 / 0,184,75,France
6121,France,Dijon,5.0414701,47.3215806,68.0,21860.0,68.49810606060606,24544.280303030304,Yassine Benzia,Dijon FCO,https://img.fminside.net/facesfm22/85077478.png,58.0,26.0,Right,Midfield,4 / 1,179,77,Algeria
6122,England,London,-0.1276474,51.5073219,65.0,14620.0,71.55578093306288,42233.71196754564,Julian Jeanvier,Brentford,https://img.fminside.net/facesfm22/85065524.png,58.0,29.0,Right,Defenders,6 / 0,185,84,Guinea
6123,France,Metz,6.1763552,49.1196964,61.0,4810.0,68.49810606060606,24544.280303030304,Manuel Cabit,FC Metz,https://img.fminside.net/facesfm22/85056994.png,58.0,28.0,Left,Defenders,0 / 0,182,75,France
6124,Qatar,Al-Wakrah,51.6013212,25.1566623,63.0,19250.0,65.97058823529412,29860.0,Ousmane Coulibaly,Al-Wakrah,https://img.fminside.net/facesfm22/85046572.png,58.0,31.0,Right,Defenders,26 / 0,183,75,Mali
6125,Poland,Warsaw,21.0067249,52.2319581,63.0,4000.0,61.940677966101696,3083.898305084746,Lindsay Rose,Legia Warszawa,https://img.fminside.net/facesfm22/85045879.png,58.0,29.0,Right,Defenders,5 / 0,186,87,Mauritius
6126,France,Ajaccio,8.7376029,41.9263991,60.0,5130.0,68.49810606060606,24544.280303030304,Gaëtan Courtet,AC Ajaccio,https://img.fminside.net/facesfm22/85012670.png,58.0,32.0,Right,Striker,0 / 0,180,78,France
6127,Greece,Athens,23.7283052,37.9839412,63.0,6270.0,64.96644295302013,9468.053691275169,Yéni Ngbakoto,Panathinaikos,https://img.fminside.net/facesfm22/85010373.png,58.0,29.0,Right,Striker,2 / 0,173,69,Democratic Republic of Congo
6128,Cyprus,Limassol,33.0332657,34.6852901,58.0,2950.0,62.80555555555556,3157.9166666666665,Nicolas Diguiny,Apollon Limassol,https://img.fminside.net/facesfm22/85008972.png,58.0,33.0,Right,Striker,0 / 0,179,70,France
6129,Portugal,Paços de Ferreira,-8.378398223742572,41.2896264,61.0,1460.0,66.94324324324324,6634.8378378378375,Hélder Ferreira,Paços de Ferreira,https://img.fminside.net/facesfm22/84111822.png,58.0,24.0,Right,Striker,0 / 0,179,71,Portugal
6130,France,Bordeaux,-0.5800364,44.841225,68.0,3450.0,68.49810606060606,24544.280303030304,Junior Onana,Bordeaux,https://img.fminside.net/facesfm22/83313842.png,58.0,21.0,Right,Midfield,2 / 0,189,0,Cameroon
6131,Portugal,Vila do Conde,-8.7475631,41.3580981,60.0,1850.0,66.94324324324324,6634.8378378378375,Gabrielzinho,Rio Ave,https://img.fminside.net/facesfm22/83209587.png,58.0,25.0,Right,Striker,0 / 0,171,66,Brazil
6132,Bulgaria,Varna,27.9166653,43.2073873,60.0,920.0,62.857142857142854,3511.6071428571427,Rodrigo Henrique,Cherno More Varna,https://img.fminside.net/facesfm22/83152925.png,58.0,27.0,Right,Striker,0 / 0,178,73,Brazil
6133,Germany,Bielefeld,8.531007,52.0191005,70.0,2900.0,68.02046783625731,22653.040935672514,Andres Andrade,Arminia Bielefeld,https://img.fminside.net/facesfm22/80030203.png,58.0,22.0,Left,Midfield,1 / 0,187,78,Panama
6134,United States,Chicago (IL),-87.6244212,41.8755616,60.0,14610.0,64.87586206896552,10691.241379310344,Francisco Calvo,Chicago Fire,https://img.fminside.net/facesfm22/80013411.png,58.0,28.0,Left,Defenders,50 / 6,181,78,Costa Rica
6135,Costa Rica,Cartago,-83.69430288751238,9.81589045,63.0,1340.0,61.8,2742.0,Bismar Acosta,Cartaginés,https://img.fminside.net/facesfm22/80001066.png,58.0,34.0,Right,Midfield,7 / 0,182,92,Costa Rica
6136,Mexico,Toluca,-99.6569007,19.292545,60.0,3500.0,67.5922746781116,8897.639484978541,Braian Samudio,Deportivo Toluca,https://img.fminside.net/facesfm22/79028251.png,58.0,25.0,Right,Striker,9 / 1,179,74,Paraguay
6137,Greece,Salonika,22.931475880779768,40.65432465,73.0,16610.0,64.96644295302013,9468.053691275169,Juan Iturbe,Aris,https://img.fminside.net/facesfm22/79010845.png,58.0,28.0,Left,Striker,12 / 0,169,62,Paraguay
6138,Paraguay,Asunción,-57.6343814,-25.2800459,63.0,2840.0,63.84615384615385,3911.7948717948716,William Mendieta,Olimpia,https://img.fminside.net/facesfm22/79007417.png,58.0,32.0,Right,Midfield,2 / 0,176,70,Paraguay
6139,Uruguay,Montevideo,-56.1913095,-34.9058916,80.0,680.0,65.76923076923077,1891.6483516483515,Fabricio Díaz,Liverpool FC,https://img.fminside.net/facesfm22/78102804.png,58.0,18.0,Right,Midfield,0 / 0,176,65,Uruguay
6140,Uruguay,Montevideo,-56.1913095,-34.9058916,63.0,250.0,65.76923076923077,1891.6483516483515,Federico Pereira,Liverpool FC,https://img.fminside.net/facesfm22/78097296.png,58.0,21.0,Right,Defenders,0 / 0,187,77,Uruguay
6141,Uruguay,Montevideo,-56.1913095,-34.9058916,64.0,190.0,65.76923076923077,1891.6483516483515,Alan Medina,Liverpool FC,https://img.fminside.net/facesfm22/78095059.png,58.0,23.0,Right,Striker,0 / 0,171,68,Uruguay
6142,Argentina,Santiago del Estero (SE),37.1833,67.3667,62.0,330.0,63.85049019607843,4496.703431372549,Federico Andueza,Ctral. Córdoba (SdE),https://img.fminside.net/facesfm22/78074512.png,58.0,24.0,Left,Defenders,0 / 0,191,80,Uruguay
6143,Belgium,Antwerp,4.3997081,51.2211097,70.0,27250.0,65.33440514469453,9041.575562700964,Mauricio Lemos,Beerschot VA,https://img.fminside.net/facesfm22/78066681.png,58.0,25.0,Right,Defenders,2 / 0,187,85,Uruguay
6144,South Africa,Johannesburg,28.049722,-26.205,60.0,830.0,63.56060606060606,2881.060606060606,Gabadhino Mhango,Orlando Pirates,https://img.fminside.net/facesfm22/13137118.png,58.0,28.0,Right,Striker,30 / 7,162,76,Malawi
6145,Cyprus,Nicosia,33.3638568,35.1748976,68.0,2840.0,62.80555555555556,3157.9166666666665,Abdullahi Shehu,Omonoia,https://img.fminside.net/facesfm22/13134236.png,58.0,28.0,Right,Midfield,35 / 0,183,72,Nigeria
6146,Turkey,Kayseri,35.5546374,38.6582232,65.0,8000.0,66.57402597402597,15953.35064935065,Joseph Attamah,Kayserispor,https://img.fminside.net/facesfm22/13134222.png,58.0,27.0,Right,Midfield,7 / 0,180,80,Ghana
6147,France,Clermont-Ferrand,3.0819427,45.7774551,58.0,3820.0,68.49810606060606,24544.280303030304,Jodel Dossou,Clermont Foot,https://img.fminside.net/facesfm22/13128251.png,58.0,29.0,Left,Striker,40 / 4,173,68,Benin
6148,France,Marseille,5.3699525,43.2961743,70.0,920.0,68.49810606060606,24544.280303030304,Bamba Dieng,Marseille,https://img.fminside.net/facesfm22/12092876.png,58.0,21.0,Right,Striker,0 / 0,178,72,Senegal
6149,France,Brest,-4.4860088,48.3905283,80.0,3000.0,68.49810606060606,24544.280303030304,Youssouph Badji,Stade Brestois 29,https://img.fminside.net/facesfm22/12079019.png,58.0,19.0,Right,Striker,3 / 0,192,0,Senegal
6150,Switzerland,St. Gallen,9.3765878,47.4250593,80.0,770.0,65.50887573964496,6619.408284023669,Ousmane Diakité,St. Gallen,https://img.fminside.net/facesfm22/12078756.png,58.0,20.0,Right,Midfield,0 / 0,187,87,Mali
6151,Turkey,İstanbul,28.9662187,41.0091982,59.0,4000.0,66.57402597402597,15953.35064935065,Mortadha Ben Ouannes,Kasımpaşa,https://img.fminside.net/facesfm22/12063540.png,58.0,26.0,Left,Midfield,2 / 0,182,78,Tunisia
6152,Turkey,Malatya,38.3189466,38.3488506,63.0,5000.0,66.57402597402597,15953.35064935065,Oussama Haddadi,Yeni Malatyaspor,https://img.fminside.net/facesfm22/12056232.png,58.0,29.0,Left,Defenders,27 / 0,184,85,Tunisia
6153,Turkey,Konya,32.4942749,37.8725487,60.0,5000.0,66.57402597402597,15953.35064935065,Endri Çekiçi,Konyaspor,https://img.fminside.net/facesfm22/11021970.png,58.0,24.0,Right,Striker,3 / 0,178,73,Albania
6154,Turkey,Konya,32.4942749,37.8725487,60.0,5660.0,66.57402597402597,15953.35064935065,Sokol Çikalleshi,Konyaspor,https://img.fminside.net/facesfm22/11004245.png,58.0,30.0,Left,Striker,43 / 11,185,79,Albania
6155,Brazil,Rio de Janeiro (RJ),-43.2093727,-22.9110137,71.0,7260.0,66.51527777777778,6301.625,Rafael Moura,Botafogo,https://img.fminside.net/facesfm22/8827958.png,58.0,38.0,Right,Striker,0 / 0,189,85,Brazil
6156,Mexico,Querétaro,-100.3902245,20.5927744,69.0,3500.0,67.5922746781116,8897.639484978541,Osvaldo Martínez,Querétaro FC,https://img.fminside.net/facesfm22/8827714.png,58.0,35.0,Right,Midfield,32 / 1,167,71,Paraguay
6157,Germany,Aue,12.708984078483024,50.599558900000005,62.0,5760.0,68.02046783625731,22653.040935672514,Sören Gonther,Erzgebirge Aue,https://img.fminside.net/facesfm22/8719680.png,58.0,34.0,Right,Defenders,0 / 0,186,90,Germany
6158,Germany,Düsseldorf,6.7763137,51.2254018,63.0,6710.0,68.02046783625731,22653.040935672514,Adam Bodzek,Fortuna Düsseldorf,https://img.fminside.net/facesfm22/8718565.png,58.0,35.0,Right,Midfield,0 / 0,184,80,Germany
6159,Turkey,Rize,40.5199142,41.0248249,77.0,48090.0,66.57402597402597,15953.35064935065,Loïc Rémy,Çaykur Rizespor,https://img.fminside.net/facesfm22/8444388.png,58.0,34.0,Right,Striker,30 / 7,185,78,France
6160,Turkey,Sivas,37.1012388,39.4191717,63.0,8630.0,66.57402597402597,15953.35064935065,Mustapha Yatabaré,Sivasspor,https://img.fminside.net/facesfm22/8442121.png,58.0,35.0,Right,Striker,35 / 7,186,81,Mali
6161,France,Châteauroux,1.6770956,46.8203785,64.0,5860.0,68.49810606060606,24544.280303030304,Nolan Roux,LB Châteauroux,https://img.fminside.net/facesfm22/8440066.png,58.0,33.0,Right,Striker,0 / 0,182,81,France
6162,Switzerland,Sion,0.00822,43.73903,74.0,3950.0,65.50887573964496,6619.408284023669,Guillaume Hoarau,Sion,https://img.fminside.net/facesfm22/8434745.png,58.0,37.0,Right,Striker,5 / 0,194,85,France
6163,England,Middlesbrough,-1.2344047,54.5760419,65.0,8190.0,71.55578093306288,42233.71196754564,Sol Bamba,Middlesbrough,https://img.fminside.net/facesfm22/8430572.png,58.0,36.0,Right,Defenders,46 / 1,190,90,Ivory Coast
6164,Turkey,İstanbul,28.9662187,41.0091982,69.0,15010.0,66.57402597402597,15953.35064935065,Nabil Dirar,Kasımpaşa,https://img.fminside.net/facesfm22/8190721.png,58.0,35.0,Right,Midfield,45 / 3,187,82,Morocco
6165,Belgium,Antwerp,4.3997081,51.2211097,60.0,5500.0,65.33440514469453,9041.575562700964,Nill De Pauw,Royal Antwerp,https://img.fminside.net/facesfm22/8189610.png,58.0,31.0,Right,Striker,0 / 0,182,80,Democratic Republic of Congo
6166,Belgium,Kortrijk,3.2659884,50.8276429,62.0,7000.0,65.33440514469453,9041.575562700964,Timothy Derijck,KV Kortrijk,https://img.fminside.net/facesfm22/8156616.png,58.0,34.0,Right,Midfield,0 / 0,186,82,Belgium
6167,Italy,Reggio Emilia,10.594796841892734,44.608664,72.0,15120.0,69.73652694610779,26731.221556886227,Luca Cigarini,AC Reggiana,https://img.fminside.net/facesfm22/7990880.png,58.0,34.0,Right,Midfield,0 / 0,175,72,Italy
6168,Greece,Larisa,22.4160706,39.6383092,60.0,2430.0,64.96644295302013,9468.053691275169,Mathías Acuña,Larisa,https://img.fminside.net/facesfm22/78062294.png,58.0,28.0,Right,Striker,0 / 0,174,68,Uruguay
6169,Peru,Lima,-77.0365256,-12.0621065,60.0,920.0,61.5,1430.0,Pablo Míguez,Alianza Lima,https://img.fminside.net/facesfm22/78019842.png,58.0,33.0,Right,Midfield,0 / 0,183,76,Uruguay
6170,Peru,Lima,-77.0365256,-12.0621065,61.0,1290.0,61.5,1430.0,Alejandro González,Sporting Cristal,https://img.fminside.net/facesfm22/78001180.png,58.0,33.0,Right,Defenders,0 / 0,184,79,Uruguay
6171,Peru,Lima,-77.0365256,-12.0621065,70.0,1740.0,61.5,1430.0,Percy Liza,Sporting Cristal,https://img.fminside.net/facesfm22/77062601.png,58.0,21.0,Right,Striker,0 / 0,185,86,Peru
6172,Peru,Arequipa,-71.5369607,-16.3988667,59.0,1670.0,61.5,1430.0,Alexis Arias,FBC Melgar,https://img.fminside.net/facesfm22/77032315.png,58.0,25.0,Right,Midfield,3 / 0,164,69,Peru
6173,Peru,Cusco,-71.9785356,-13.5170887,58.0,1680.0,61.5,1430.0,Hansell Riojas,Cienciano,https://img.fminside.net/facesfm22/77018353.png,58.0,29.0,Right,Defenders,4 / 0,184,80,Peru
6174,Chile,Independencia,-71.6385932,18.3839463,70.0,4700.0,64.38853503184713,2759.808917197452,Paolo Hurtado,Unión Española,https://img.fminside.net/facesfm22/77004183.png,58.0,30.0,Right,Striker,38 / 3,176,67,Peru
6175,Peru,Lima,-77.0365256,-12.0621065,64.0,1740.0,61.5,1430.0,Irven Avila,Sporting Cristal,https://img.fminside.net/facesfm22/77003997.png,58.0,30.0,Right,Striker,13 / 0,170,70,Peru
6176,England,Wolverhampton,-2.127567,52.5847651,80.0,11700.0,71.55578093306288,42233.71196754564,Yerson Mosquera,Wolves,https://img.fminside.net/facesfm22/76065062.png,58.0,20.0,Right,Defenders,0 / 0,188,84,Colombia
6177,Portugal,Portimão,-8.585577395168343,37.19420955,66.0,3390.0,66.94324324324324,6634.8378378378375,Iván Angulo,Portimonense SC,https://img.fminside.net/facesfm22/76049886.png,58.0,22.0,Right,Striker,0 / 0,170,68,Colombia
6178,Colombia,Envigado,-75.587415,6.1701348,65.0,2070.0,64.29281767955801,4448.839779005525,Andrés Córdoba,Envigado,https://img.fminside.net/facesfm22/76048868.png,58.0,23.0,Right,Striker,0 / 0,185,0,Colombia
6179,Colombia,Barrancabermeja,-73.8525627,7.0673313,63.0,4400.0,64.29281767955801,4448.839779005525,Yhormar Hurtado,Alianza Petrolera,https://img.fminside.net/facesfm22/76043555.png,58.0,24.0,Right,Defenders,0 / 0,170,67,Colombia
6180,Croatia,Koprivnica,16.8307888,46.162353,65.0,3880.0,64.61538461538461,4221.978021978022,Hansel Zapata,Slaven Belupo,https://img.fminside.net/facesfm22/76039606.png,58.0,26.0,Right,Striker,0 / 0,182,77,Colombia
6181,Colombia,Cali,-76.5324943,3.4517923,63.0,4970.0,64.29281767955801,4448.839779005525,Jhon Vásquez,Deportivo Cali,https://img.fminside.net/facesfm22/76033393.png,58.0,26.0,Right,Striker,0 / 0,176,78,Colombia
6182,Colombia,Ibagué,-75.2105974,4.4386453,64.0,4970.0,64.29281767955801,4448.839779005525,Guillermo Celis,Deportes Tolima,https://img.fminside.net/facesfm22/76022564.png,58.0,28.0,Right,Midfield,6 / 0,178,73,Colombia
6183,Colombia,Barrancabermeja,-73.8525627,7.0673313,60.0,3520.0,64.29281767955801,4448.839779005525,Freddy Flórez,Alianza Petrolera,https://img.fminside.net/facesfm22/76021570.png,58.0,28.0,Right,Midfield,0 / 0,177,62,Colombia
6184,Colombia,Bucaramanga,-73.1156668,7.1172633,64.0,3710.0,64.29281767955801,4448.839779005525,Andrés Correa,Atlético Bucaramanga,https://img.fminside.net/facesfm22/76019165.png,58.0,36.0,Right,Defenders,0 / 0,180,74,Colombia
6185,Colombia,Armenia (COL),-75.65625858474979,4.563219200000001,60.0,3550.0,64.29281767955801,4448.839779005525,Yilmar Filigrana,Deportes Quindío,https://img.fminside.net/facesfm22/76018857.png,58.0,30.0,Right,Striker,0 / 0,184,71,Colombia
6186,Colombia,Neiva,-75.2891733,2.9263127,62.0,1760.0,64.29281767955801,4448.839779005525,Yuber Asprilla,Atlético Huila,https://img.fminside.net/facesfm22/76015862.png,58.0,28.0,Right,Striker,0 / 0,165,60,Colombia
6187,Colombia,Manizales,-75.5066661,5.0668907,61.0,4720.0,64.29281767955801,4448.839779005525,Félix Micolta,Once Caldas,https://img.fminside.net/facesfm22/76015049.png,58.0,31.0,Right,Striker,0 / 0,179,77,Colombia
